t[s],p1_cmd[MPa],p2_cmd[MPa],p1_meas[MPa],p2_meas[MPa],p_sum_cmd[MPa],p_diff_cmd[MPa],p_sum_meas[MPa],p_diff_meas[MPa],dp_sum_dt[MPa/s],dp_diff_dt[MPa/s],theta[rad],theta[deg],z[m],dz[m],dp1_cmd_dt[MPa/s],dp2_cmd_dt[MPa/s]
53.52416682,0.196885,0.443115,0.41942811,0.22478005,0.63999999,-0.24622999,0.64420816,0.19464806,4.00220062,7.02614951,-0.50104751,-28.70790754,0.88291174,-0.00346529,5.514167763938921,-1.5119735615128802
53.52916598,0.22199646,0.43800354,0.41942811,0.22478005,0.66000003,-0.2160071,0.64420816,0.19464806,4.00220062,7.02614951,-0.50104751,-28.70790754,0.88265973,-0.0037173,5.514167763938918,-1.5119735615128802
53.53409147,0.25199646,0.42800355,0.35674483,0.27206746,0.68000001,-0.17600709,0.62881228,0.08467737,4.00219466,8.00439826,-0.49625161,-28.43312291,0.88265973,-0.0037173,6.003289802816605,-2.0010945998422702
53.53935385,0.28199646,0.41800356,0.35674483,0.27206746,0.69999999,-0.13600709,0.62881228,0.08467737,4.00220062,8.00439677,-0.49625161,-28.43312291,0.88237011,-0.00400692,6.003289802816605,-2.00109760148717
53.54399538,0.31199646,0.40800354,0.35674483,0.27206746,0.72000003,-0.09600709,0.62881228,0.08467737,4.00220062,8.00439639,-0.49625161,-28.43312291,0.88237011,-0.00400692,6.003289802816605,-2.00109760148717
53.54914546,0.34199646,0.39800355,0.35674483,0.27206746,0.74000001,-0.05600709,0.62881228,0.08467737,4.00219466,8.00439714,-0.49625161,-28.43312291,0.88221776,-0.00415927,6.003289802816605,-2.0010945998422645
53.55421758,0.37199646,0.38800356,0.31275663,0.31935486,0.75999999,-0.01600709,0.63211149,-0.00659823,4.00219466,4.40360955,-0.48259742,-27.6507952,0.88221776,-0.00415927,4.202899188758704,-0.20070698742926388
53.5595212,0.38400242,0.39599758,0.31275663,0.31935486,0.77999997,-0.01199519,0.63211149,-0.00659823,4.00220062,-3.60078721,-0.48259742,-27.6507952,0.8819344,-0.00444263,0.20070398578436963,3.8014862144484654
53.56412816,0.3740024,0.42599759,0.31275663,0.31935486,0.80000001,-0.05199518,0.63211149,-0.00659823,4.00220062,-8.00439714,-0.48259742,-27.6507952,0.8819344,-0.00444263,-2.00109760148717,6.003290803364905
53.56927562,0.36400241,0.45599759,0.31275663,0.31935486,0.81999999,-0.09199519,0.63211149,-0.00659823,4.00219466,-6.94778484,-0.48259742,-27.6507952,0.88167244,-0.00470459,-1.4727920900665035,5.474983290847638
53.5740006,0.35928255,0.48071742,0.2808651,0.352346,0.83999997,-0.12143487,0.63321111,-0.0714809,4.00220062,-6.78517489,-0.45940222,-26.32180804,0.88167244,-0.00470459,-1.391488535718652,5.393682738144692
53.57914186,0.35009515,0.50990486,0.2808651,0.352346,0.86000001,-0.15980966,0.63321111,-0.0714809,0.0,-2.76490786,-0.45940222,-26.32180804,0.88138115,-0.00499588,-1.382449582372209,1.3824525840171142
53.58390975,0.34546563,0.49453437,0.2808651,0.352346,0.83999997,-0.14906876,0.63321111,-0.0714809,-4.00220062,-0.33091007,-0.45940222,-26.32180804,0.88138115,-0.00499588,-2.166549269001099,-1.8356459339732467
53.58896947,0.32844153,0.49155846,0.2808651,0.352346,0.81999999,-0.16311695,0.63321111,-0.0714809,-3.66937023,2.59660663,-0.45940222,-26.32180804,0.88118964,-0.00518739,-0.5363809367537593,-3.132983875166022
53.59435701,0.34010476,0.4632217,0.29186216,0.378739,0.80332643,-0.12311696,0.67060116,-0.08687684,0.33283039,0.0,-0.42826741,-24.53791518,0.88118964,-0.00518739,0.16641219388237938,0.16641519552727918
53.59913826,0.33010474,0.4932217,0.29186216,0.378739,0.82332647,-0.16311695,0.67060116,-0.08687684,0.0,-8.00439677,-0.42826741,-24.53791518,0.8810392,-0.00533783,-4.00219520297434,4.00219220132944
53.60413718,0.30010474,0.50322169,0.29186216,0.378739,0.80332643,-0.20311695,0.67060116,-0.08687684,-4.00220062,-5.62402791,-0.42826741,-24.53791518,0.8810392,-0.00533783,-4.813105581862599,0.8109123799848589
53.60906577,0.28200006,0.50132638,0.29186216,0.378739,0.78332645,-0.21932633,0.67060116,-0.08687684,-4.00219466,-5.62402791,-0.42826741,-24.53791518,0.88100964,-0.0053674,-4.813105581862594,0.8109123799848589
53.61393356,0.25200006,0.51132637,0.32265398,0.39413488,0.76332647,-0.25932634,0.71678886,-0.0714809,-3.08854962,-4.96418028,-0.38924695,-22.30220714,0.88100964,-0.0053674,-4.026359444978975,0.9378149225783026
53.61909127,0.24175853,0.51069939,0.32265398,0.39413488,0.75245792,-0.26894087,0.71678886,-0.0714809,-0.96478411,-4.96418177,-0.38924695,-22.30220714,0.88093591,-0.00544113,-2.9644785342390687,1.9996998355114057
53.62410355,0.22237152,0.53131241,0.32265398,0.39413488,0.75368392,-0.30894089,0.71678886,-0.0714809,-1.87842915,0.0,-0.38924695,-22.30220714,0.88093591,-0.00544113,-0.9392156901989585,-0.9392106874574504
53.6292417,0.23237152,0.50131243,0.32265398,0.39413488,0.73368394,-0.26894087,0.71678886,-0.0714809,-3.14625477,5.6473521,-0.38924695,-22.30220714,0.88082206,-0.00555497,1.2505452988247268,-4.396798445551569
53.63407779,0.23487012,0.48736852,0.33475074,0.41063046,0.72223866,-0.25249839,0.74538121,-0.07587972,0.85593989,-2.35704616,-0.34422474,-19.72262509,0.88082206,-0.00555497,-0.7505503015658406,1.6064873550718246
53.63894892,0.22487013,0.5173685,0.33475074,0.41063046,0.74223864,-0.29249838,0.74538121,-0.07587972,4.00219466,-0.24522304,-0.34422474,-19.72262509,0.88056302,-0.00581402,1.8784854100061443,2.123709792968193
53.64414144,0.25364468,0.50859398,0.33475074,0.41063046,0.76223862,-0.25494927,0.74538121,-0.07587972,4.00220062,7.75917372,-0.34422474,-19.72262509,0.88056302,-0.00581402,5.880677611335576,-1.8784834089095417
53.64919186,0.28364468,0.49859396,0.33475074,0.41063046,0.78223866,-0.21494927,0.74538121,-0.07587972,4.00220062,5.18245169,-0.34422474,-19.72262509,0.88036603,-0.00601101,4.5923185905912085,-0.5901293909066789
53.6541245,0.2995427,0.50269592,0.33365104,0.42712611,0.80223864,-0.20315322,0.76077715,-0.09347507,4.00219466,5.1824502,-0.2990031,-17.1316157,0.88036603,-0.00601101,4.592318590591214,-0.5901263892617735
53.65918326,0.3295427,0.49269593,0.33365104,0.42712611,0.82223862,-0.16315323,0.76077715,-0.09347507,0.89778745,8.00439677,-0.2990031,-17.1316157,0.88018799,-0.00618905,4.451085194690147,-3.5532992079687222
53.6640029,0.34402916,0.4671824,0.33365104,0.42712611,0.81121159,-0.12315322,0.76077715,-0.09347507,0.89778745,8.00439751,-0.2990031,-17.1316157,0.88018799,-0.00618905,4.451085194690147,-3.553299207968728
53.66916132,0.37402916,0.45718241,0.33365104,0.42712611,0.83121157,-0.08315323,0.76077715,-0.09347507,4.00219466,8.00439714,-0.2990031,-17.1316157,0.88009524,-0.00628179,6.003289802816605,-2.00109760148717
53.67389035,0.40402916,0.44718239,0.30395892,0.44692081,0.85121155,-0.04315322,0.75087973,-0.14296189,4.00220062,8.00439709,-0.25945103,-14.86544881,0.88009524,-0.00628179,6.003289802816605,-2.0010976014871646
53.67933774,0.43402916,0.4371824,0.30395892,0.44692081,0.87121159,-0.00315322,0.75087973,-0.14296189,4.00220062,8.00439677,-0.25945103,-14.86544881,0.87996644,-0.0064106,6.003289802816605,-2.0010945998422645
53.68411398,0.46402916,0.42718241,0.30395892,0.44692081,0.89121157,0.03684678,0.75087973,-0.14296189,1.27876908,8.00439719,-0.25945103,-14.86544881,0.87996644,-0.0064106,4.641579585616518,-3.3628088192355565
53.68901253,0.48041952,0.40357274,0.30395892,0.44692081,0.88399225,0.07684678,0.75087973,-0.14296189,1.27876908,4.38874903,-0.25945103,-14.86544881,0.87986439,-0.00651264,2.8337568987827324,-1.5549901345949648
53.69425488,0.4923512,0.41164103,0.29736069,0.46671551,0.90399224,0.08071016,0.7640762,-0.16935483,4.00219466,4.38874866,-0.25945103,-14.86544881,0.87986439,-0.00651264,4.195468116531114,-0.19327591520167867
53.69909334,0.52235121,0.40164104,0.29736069,0.46671551,0.92399222,0.12071016,0.7640762,-0.16935483,4.00220062,7.10298783,-0.25945103,-14.86544881,0.8798098,-0.00656724,5.552584816483741,-1.5503916146060117
53.70401597,0.54784662,0.39614561,0.29736069,0.46671551,0.94399226,0.15170102,0.7640762,-0.16935483,2.41353769,7.10298709,-0.25945103,-14.86544881,0.8798098,-0.00656724,4.758253522934265,-2.3447219076071875
53.70878077,0.56990767,0.37820667,0.29736069,0.46671551,0.94811434,0.19170101,0.7640762,-0.16935483,2.41353769,1.28784292,-0.25945103,-14.86544881,0.87978882,-0.00658822,1.8506891776708068,0.5628454393011759
53.71403885,0.56634337,0.40177098,0.30505863,0.47441345,0.96811438,0.16457237,0.77947208,-0.16935483,3.29298068,1.28784441,-0.225355,-12.9118903,0.87978882,-0.00658822,2.2904131464060113,1.0025664063914805
53.71887445,0.59279925,0.38822684,0.30505863,0.47441345,0.98102605,0.20457238,0.77947208,-0.16935483,3.29297471,8.00439677,-0.225355,-12.9118903,0.87980163,-0.00657541,5.648680476905728,-2.3557039257531414
53.72419405,0.62279922,0.37822685,0.30505863,0.47441345,1.00102603,0.24457237,0.77947208,-0.16935483,4.00219466,5.80397781,-0.225355,-12.9118903,0.87980163,-0.00657541,4.903082889427209,-0.9008876864528801
53.72933221,0.64180321,0.3792229,0.30505863,0.47441345,1.02102602,0.26258028,0.77947208,-0.16935483,4.00220658,2.45509005,-0.225355,-12.9118903,0.87986046,-0.00651658,3.228639294335807,0.7735529069936333
53.73420477,0.65506792,0.38595814,0.31495604,0.47331375,1.04102612,0.26910979,0.78826979,-0.15835771,4.00220658,2.17719167,-0.19163546,-10.97990286,0.87986046,-0.00651658,3.0896841469149097,0.9125020511247255
53.73903728,0.67268312,0.38834292,0.31495604,0.47331375,1.0610261,0.28434023,0.78826979,-0.15835771,1.06916746,-2.47831733,-0.19163546,-10.97990286,0.87979132,-0.00658572,-0.70457310606267,1.7737420106232
53.74433064,0.64802605,0.40368584,0.31495604,0.47331375,1.05171192,0.24434023,0.78826979,-0.15835771,-2.93302719,-8.00439826,-0.19163546,-10.97990286,0.87979132,-0.00658572,-5.468700848068981,2.5356805529449824
53.74908352,0.61802608,0.41368583,0.31495604,0.47331375,1.03171194,0.20434022,0.78826979,-0.15835771,0.0,0.0,-0.19163546,-10.97990286,0.87977839,-0.00659865,0.0,0.0
53.75402308,0.64802605,0.40368584,0.32925221,0.46891493,1.05171192,0.24434023,0.79816714,-0.13966271,4.00219466,3.6288973,-0.15637633,-8.95970354,0.87977839,-0.00659865,3.8155419169734652,0.18664928380767512
53.75961947,0.65616059,0.4155513,0.32925221,0.46891493,1.0717119,0.24060926,0.79816714,-0.13966271,4.00219466,-4.37549946,-0.15637633,-8.95970354,0.87975669,-0.00662035,-0.18664728271107522,4.188842485685404
53.76399827,0.6461606,0.44555131,0.32925221,0.46891493,1.09171188,0.20060927,0.79816714,-0.13966271,0.0,-3.81036349,-0.15637633,-8.95970354,0.87975669,-0.00662035,-1.9051800386626672,1.9051800386626672
53.76904035,0.63711923,0.43459266,0.32925221,0.46891493,1.0717119,0.20252655,0.79816714,-0.13966271,0.0,-2.87633141,-0.15637633,-8.95970354,0.87973875,-0.00663829,-1.4381661150321545,1.4381631133872548
53.77416396,0.63178682,0.45992506,0.37324047,0.4634164,1.09171188,0.17186175,0.83665687,-0.09017593,4.00219466,0.93403358,-0.12540786,-7.18534096,0.87973875,-0.00663829,2.4681085234727718,1.534081676760052
53.77898979,0.66178679,0.44992507,0.37324047,0.4634164,1.11171186,0.21186176,0.83665687,-0.09017593,4.00219466,0.0,-0.12540786,-7.18534096,0.87973422,-0.00664282,2.0010945998422702,2.00109760148717
53.78406119,0.6517868,0.47992507,0.37324047,0.4634164,1.13171184,0.17186175,0.83665687,-0.09017593,4.00220658,-8.00439677,-0.12540786,-7.18534096,0.87973422,-0.00664282,-2.001094599842259,6.003289802816605
53.78937531,0.64178681,0.50992507,0.37324047,0.4634164,1.15171194,0.13186176,0.83665687,-0.09017593,4.00220658,-4.47301557,-0.12540786,-7.18534096,0.87966323,-0.00671381,-0.23540600248954746,4.237598203818988
53.79396152,0.64943403,0.52227783,0.42272729,0.4634164,1.17171192,0.12715617,0.88614368,-0.04068911,3.51765267,-4.47301557,-0.10093988,-5.78342902,0.87966323,-0.00671381,-0.47767676686861815,3.9953304410848167
53.79888964,0.63701266,0.54985648,0.42272729,0.4634164,1.18686914,0.08715618,0.88614368,-0.04068911,3.5176646,-8.00439639,-0.10093988,-5.78342902,0.87961453,-0.0067625,-2.24336536422133,5.761025041727339
53.80387974,0.62701267,0.57985651,0.42272729,0.4634164,1.20686924,0.04715617,0.88614368,-0.04068911,3.27732586,-8.00439705,-0.10093988,-5.78342902,0.87961453,-0.0067625,-2.3635282134628155,5.640856189196065
53.80897951,0.61339033,0.60623413,0.42272729,0.4634164,1.2196244,0.00715618,0.88614368,-0.04068911,-0.72488073,-8.00439677,-0.10093988,-5.78342902,0.87954384,-0.0068332,-4.364628816594885,3.639755586063984
53.81395411,0.5833903,0.61623412,0.46671551,0.45461875,1.19962442,-0.03284382,0.92133427,0.01209676,-4.00219466,-1.75641503,-0.08167229,-4.67947759,0.87954384,-0.0068332,-2.8793028579684,-1.1228873422644348
53.81888938,0.58461308,0.59501141,0.46671551,0.45461875,1.17962444,-0.01039833,0.92133427,0.01209676,-4.00219466,6.24798183,-0.08167229,-4.67947759,0.87936306,-0.00701398,1.1228933455542345,-5.125082545238775
53.82413626,0.59461308,0.56501138,0.46671551,0.45461875,1.15962446,0.02960167,0.92133427,0.01209676,0.0,8.00439658,-0.08167229,-4.67947759,0.87936306,-0.00701398,4.0021902002328344,-4.00219520297434
53.82889581,0.62461305,0.55501139,0.46671551,0.45461875,1.17962444,0.06960167,0.92133427,0.01209676,4.00219466,8.00439733,-0.08167229,-4.67947759,0.87912184,-0.0072552,6.0032898028165995,-2.001094599842259
53.83392215,0.65461308,0.5450114,0.49750733,0.45241934,1.19962442,0.10960168,0.94992667,0.04508799,4.00219466,2.91265133,-0.06748541,-3.86662894,0.87912184,-0.0072552,3.457419665979645,0.5447755369946948
53.8389585,0.6591683,0.56045616,0.49750733,0.45241934,1.2196244,0.09871218,0.94992667,0.04508799,4.00220658,-0.91759974,-0.06748541,-3.86662894,0.87886715,-0.00750989,1.5422981794035144,2.4598970235708255
53.84404874,0.67002761,0.56959689,0.49750733,0.45241934,1.2396245,0.10043072,0.94992667,0.04508799,4.00220658,-3.10744498,-0.06748541,-3.86662894,0.87886715,-0.00750989,0.44737616213719916,3.5548140380956355
53.84958434,0.66363961,0.59598482,0.49750733,0.45241934,1.25962448,0.0676548,0.94992667,0.04508799,0.0,-7.08681622,-0.06748541,-3.86662894,0.87861347,-0.00776356,-3.543404785825384,3.543398782535573
53.85416174,0.63461298,0.60501146,0.52060115,0.46011728,1.2396245,0.02960149,0.98071843,0.06048387,-0.31515983,0.19477502,-0.05951066,-3.40970941,0.87861347,-0.00776356,-0.06018698246643949,-0.25496171902222114
53.85900402,0.66303807,0.5934366,0.52060115,0.46011728,1.25647461,0.06960148,0.98071843,0.06048387,-0.31515983,0.0,-0.05951066,-3.40970941,0.87844443,-0.0079326,-0.15758035403413553,-0.15757335019601926
53.86426067,0.63303804,0.60343659,0.52060115,0.46011728,1.23647463,0.02960149,0.98071843,0.06048387,-4.00219466,0.0,-0.05951066,-3.40970941,0.87844443,-0.0079326,-2.0010945998422702,-2.0011006031320697
53.86924481,0.64303809,0.57343656,0.52060115,0.46011728,1.21647465,0.06960148,0.98071843,0.06048387,-4.00219466,8.00439733,-0.05951066,-3.40970941,0.87830031,-0.00807673,2.0011006031320697,-6.00328980281661
53.87452507,0.65303808,0.54343659,0.53929621,0.45681816,1.19647467,0.10960149,0.99611437,0.08247805,0.0,8.00439751,-0.057426,-3.29026752,0.87830031,-0.00807673,4.0021902002328344,-4.002189199684529
53.87910366,0.68303806,0.5334366,0.53929621,0.45681816,1.21647465,0.14960149,0.99611437,0.08247805,4.00219466,4.84792835,-0.057426,-3.29026752,0.87815958,-0.00821745,4.425053929556833,-0.42286472987229284
53.88411808,0.69726437,0.53921026,0.53929621,0.45681816,1.23647463,0.15805414,0.99611437,0.08247805,1.2742605,2.11999046,-0.057426,-3.29026752,0.87815958,-0.00821745,1.6971230234181522,-0.42286472987230395
53.88954663,0.69999999,0.52921027,0.53929621,0.45681816,1.22921026,0.17078975,0.99611437,0.08247805,-0.64703006,1.19445521,-0.057426,-3.29026752,0.8780216,-0.00835544,0.27371199417302433,-0.9207465691205975
53.89414597,0.69999999,0.53000784,0.5557918,0.4634164,1.23000789,0.16999213,1.01920819,0.0923754,2.0809041,-3.71494961,-0.05851944,-3.35291714,0.8780216,-0.00835544,-0.817019726810931,2.897921060743544
53.89930677,0.69183427,0.5581736,0.5557918,0.4634164,1.25000787,0.13366066,1.01920819,0.0923754,1.81756918,-1.81757216,-0.05851944,-3.35291714,0.87790251,-0.00847453,0.0,1.8175730300218602
53.90419817,0.69999999,0.54817361,0.5557918,0.4634164,1.24817359,0.1518264,1.01920819,0.0923754,0.8203125,0.81373449,-0.05851944,-3.35291714,0.87790251,-0.00847453,0.817019726810931,0.0032858006187339106
53.90897703,0.69999999,0.55820644,0.5557918,0.4634164,1.25820649,0.14179353,1.01920819,0.0923754,3.00493798,-5.00603605,-0.05851944,-3.35291714,0.87769473,-0.00868231,-1.0005472999211407,4.0054810035930855
53.91420531,0.69,0.58820647,0.57008797,0.47111434,1.27820647,0.10179354,1.04120231,0.09897363,0.0,-8.00439677,-0.05851944,-3.35291714,0.87769473,-0.00868231,-4.0021891996845405,4.00219520297434
53.91920471,0.66000003,0.59820646,0.57008797,0.47111434,1.25820649,0.06179354,1.04120231,0.09897363,-4.00219466,-8.00439677,-0.05851944,-3.35291714,0.87753826,-0.00883877,-6.0032898028165995,2.001094599842259
53.92405033,0.63,0.60820645,0.57008797,0.47111434,1.23820651,0.02179354,1.04120231,0.09897363,0.0,-8.00439695,-0.05851944,-3.35291714,0.87753826,-0.00883877,-4.002196203522635,4.00219520297434
53.92921185,0.62,0.63820648,0.57008797,0.47111434,1.25820649,-0.01820646,1.04120231,0.09897363,1.44283158,-8.00439714,-0.05851944,-3.35291714,0.87741351,-0.00896353,-3.280774864628369,4.723610538578817
53.93387127,0.59721023,0.65541667,0.58108503,0.47441345,1.2526269,-0.05820647,1.05549848,0.10667157,1.44283158,-1.61123587,-0.06062138,-3.47334934,0.87741351,-0.00896353,-0.0842011422260021,1.527031813434945
53.93908095,0.61915845,0.65346843,0.58108503,0.47441345,1.27262688,-0.03430997,1.05549848,0.10667157,0.0,-1.61123531,-0.06062138,-3.47334934,0.87720364,-0.00917339,-0.805616477830468,0.805616477830468
53.94417524,0.58915848,0.66346842,0.58108503,0.47441345,1.2526269,-0.07430997,1.05549848,0.10667157,-0.7472209,-8.00439714,-0.06062138,-3.47334934,0.87720364,-0.00917339,-4.375799938369628,3.6285854648375464
53.94919729,0.57542443,0.6897344,0.58108503,0.47441345,1.26515877,-0.11430997,1.05549848,0.10667157,-0.7472209,-7.81794415,-0.06062138,-3.47334934,0.87710989,-0.00926715,-4.282580854311493,3.535360377489612
53.95395732,0.54635614,0.69880265,0.59098238,0.48760998,1.24515879,-0.15244646,1.07859236,0.1033724,-0.22762405,-2.28187247,-0.06353012,-3.6400076,0.87710989,-0.00926715,-1.2547456005901,1.0271218627816066
53.95882797,0.56288385,0.69999999,0.59098238,0.48760998,1.26288378,-0.13711616,1.07859236,0.1033724,0.77292462,0.5333224,-0.06353012,-3.6400076,0.87709057,-0.00928646,0.653129915194035,0.1197996502084119
53.9640584,0.55288386,0.69999999,0.59098238,0.48760998,1.25288379,-0.14711617,1.07859236,0.1033724,-1.59714933,-1.59715679,-0.06353012,-3.6400076,0.87709057,-0.00928646,-1.5971532399767427,0.0
53.96919513,0.54692107,0.69999999,0.59098238,0.48760998,1.24692106,-0.15307896,1.07859236,0.1033724,1.40449666,3.4055925,-0.06353012,-3.6400076,0.87706798,-0.00930905,2.405036960256092,-1.0005472999211407
53.97426867,0.57692105,0.69,0.59758067,0.49860704,1.26692104,-0.11307895,1.09618771,0.09897363,4.00219466,5.09652836,-0.0664707,-3.80849045,0.87706798,-0.00930905,4.549356047117354,-0.5471608441430137
53.97943926,0.5923897,0.69453138,0.59758067,0.49860704,1.28692102,-0.10214167,1.09618771,0.09897363,1.54770992,-0.45338517,-0.0664707,-3.80849045,0.87698317,-0.00939387,0.5471658468845079,1.0005472999211407
53.98403621,0.58238971,0.69999999,0.59758067,0.49860704,1.28238964,-0.11761031,1.09618771,0.09897363,0.15656011,-0.93777359,-0.0664707,-3.80849045,0.87698317,-0.00939387,-0.39061205540666905,0.5471608441430137
53.98896432,0.58848572,0.69999999,0.59758067,0.49860704,1.28848577,-0.11151426,1.09618771,0.09897363,2.61104485,4.61213919,-0.0664707,-3.80849045,0.8768416,-0.00953543,3.611583147567671,-1.0005472999211407
53.99410415,0.61848575,0.69,0.60087979,0.51290321,1.30848575,-0.07151426,1.113783,0.08797657,4.00219466,8.00439677,-0.06912996,-3.96085486,0.8768416,-0.00953543,6.00328980281661,-2.0010945998422702
53.99900985,0.64848572,0.68000001,0.60087979,0.51290321,1.32848573,-0.03151426,1.113783,0.08797657,1.85405534,6.74310429,-0.06912996,-3.96085486,0.87673944,-0.00963759,4.298574618894493,-2.4445225983858068
54.00436497,0.66144794,0.66556817,0.60087979,0.51290321,1.32701612,-0.00412025,1.113783,0.08797657,-1.47676527,5.26543994,-0.06912996,-3.96085486,0.87673944,-0.00963759,1.8943380972787776,-3.371101363549842
54.00926518,0.66741872,0.64630747,0.60087979,0.51290321,1.31372619,0.02111122,1.113783,0.08797657,0.67137405,-1.47766435,-0.06912996,-3.96085486,0.87669927,-0.00967777,-0.40314192177344543,1.0745218379680344
54.01407051,0.65741873,0.6763075,0.60527861,0.5304985,1.33372617,-0.01888878,1.13577712,0.07478011,1.15132395,-8.00439695,-0.07125737,-4.08274639,0.87669927,-0.00967777,-3.4265347410407485,4.577856665456226
54.01887035,0.63317215,0.69206095,0.60527861,0.5304985,1.3252331,-0.05888878,1.13577712,0.07478011,-2.85087071,0.0,-0.07125737,-4.08274639,0.87666315,-0.00971389,-1.4254401411984783,-1.425439140650173
54.02398396,0.64317214,0.66206092,0.60527861,0.5304985,1.30523312,-0.01888878,1.13577712,0.07478011,-4.00219466,0.0,-0.07125737,-4.08274639,0.87666315,-0.00971389,-2.0010945998422702,-2.0010945998422702
54.02917171,0.61317217,0.67206097,0.60527861,0.5304985,1.28523314,-0.05888878,1.13577712,0.07478011,-4.00219466,-8.00439658,-0.07125737,-4.08274639,0.87663102,-0.00974602,-6.00328980281661,2.0011006031320697
54.03441048,0.58317214,0.68206096,0.60747802,0.54809386,1.26523316,-0.09888878,1.15557188,0.05938417,-4.00220658,-8.00439639,-0.07326609,-4.19783774,0.87663102,-0.00974602,-6.00328980281661,2.0010945998422702
54.03907657,0.55317217,0.69206095,0.60747802,0.54809386,1.24523306,-0.13888878,1.15557188,0.05938417,-1.64112595,-0.96025316,-0.07326609,-4.19783774,0.87655407,-0.00982296,-1.3006837747095505,-0.3404335575898282
54.04420257,0.57017243,0.67865849,0.60747802,0.54809386,1.24883091,-0.10848603,1.15557188,0.05938417,2.36108063,3.69397289,-0.07326609,-4.19783774,0.87655407,-0.00982296,3.0275190804584446,-0.6664472130732828
54.04904461,0.58343077,0.68540013,0.60747802,0.54809386,1.2688309,-0.10196934,1.15557188,0.05938417,3.84298664,-0.42767026,-0.07326609,-4.19783774,0.87647712,-0.00989991,1.7076547948288932,2.1353201554468444
54.0540905,0.58723962,0.69999999,0.60857773,0.56239003,1.28723967,-0.11276039,1.17096776,0.0461877,1.53711832,-1.38445775,-0.07487307,-4.28991081,0.87647712,-0.00989991,0.07633583203601399,1.4607865110091693
54.05901623,0.58419371,0.69999999,0.60857773,0.56239003,1.28419363,-0.11580631,1.17096776,0.0461877,0.75948235,0.7594898,-0.07487307,-4.28991081,0.87641245,-0.00996459,0.7594871989856339,0.0
54.06435084,0.59483033,0.69999999,0.60857773,0.56239003,1.29483032,-0.10516966,1.17096776,0.0461877,1.32657443,1.32657145,-0.07487307,-4.28991081,0.87641245,-0.00996459,1.3265659581461005,0.0
54.06912613,0.5974521,0.69999999,0.60857773,0.56239003,1.29745209,-0.10254788,1.17096776,0.0461877,2.26341842,4.26452022,-0.07487307,-4.28991081,0.87637752,-0.00999951,3.2639696553736877,-1.0005472999211407
54.07445145,0.62745214,0.69,0.60637832,0.5755865,1.31745207,-0.06254788,1.18196481,0.03079182,4.00220658,8.00439677,-0.07646545,-4.3811474,0.87637752,-0.00999951,6.003290803364905,-2.0010945998422702
54.07884383,0.65745211,0.68000001,0.60637832,0.5755865,1.33745217,-0.02254789,1.18196481,0.03079182,4.00220658,4.31012009,-0.07646545,-4.3811474,0.87628573,-0.0100913,4.156148569419267,-0.1539603702830319
54.08391476,0.66899085,0.68846124,0.60637832,0.5755865,1.35745215,-0.01947036,1.18196481,0.03079182,2.34239027,-1.65980812,-0.07646545,-4.3811474,0.87628573,-0.0100913,0.34129202803162345,2.0010945998422702
54.08899617,0.66086316,0.69999999,0.60637832,0.5755865,1.36086321,-0.03913685,1.18196481,0.03079182,1.44903387,0.61039331,-0.07646545,-4.3811474,0.87616289,-0.01021415,1.029716284524719,0.4193227888886403
54.09408283,0.67928237,0.69265217,0.60637832,0.58878297,1.37193453,-0.01336978,1.19516128,0.01759535,1.91473044,3.1125724,-0.07773935,-4.45413667,0.87616289,-0.01021415,2.5136474788203396,-0.5989142049847976
54.09941173,0.68598586,0.69401413,0.60637832,0.58878297,1.38,-0.00802822,1.19516128,0.01759535,0.36925095,-1.10112062,-0.07773935,-4.45413667,0.87608802,-0.01028901,-0.3659285288340837,0.7351848813155323
54.10388184,0.67562509,0.69999999,0.60637832,0.58878297,1.37562501,-0.02437494,1.19516128,0.01759535,-1.57868559,-2.16911239,-0.07773935,-4.45413667,0.87608802,-0.01028901,-1.873893893855288,0.29521077550520886
54.10906553,0.66725719,0.69696462,0.60637832,0.58878297,1.36422181,-0.02970743,1.19516128,0.01759535,-0.52527433,3.1596607,-0.07773935,-4.45413667,0.87611884,-0.0102582,1.3171858178291882,-1.8424656711892393
54.11413074,0.68878973,0.68158543,0.60417891,0.59758067,1.37037516,0.00720431,1.20175958,0.00659823,0.93854962,0.33114079,-0.07875847,-4.51252809,0.87611884,-0.0102582,0.634844895002955,0.3037034294795888
54.11933184,0.67360216,0.69999999,0.60417891,0.59758067,1.37360215,-0.02639784,1.20175958,0.00659823,-2.67876908,-6.36371138,-0.07875847,-4.51252809,0.87611943,-0.0102576,-4.52123763822926,1.8424656711892393
54.12430835,0.64360213,0.69999999,0.60417891,0.59758067,1.34360218,-0.05639784,1.20175958,0.00659823,-5.00274332,-2.10459283,-0.07875847,-4.51252809,0.87611943,-0.0102576,-3.553668410291596,-1.4490740926038739
54.12893915,0.63808495,0.68551719,0.60417891,0.59758067,1.3236022,-0.04743221,1.20175958,0.00659823,-3.04940363,4.89925467,-0.07875847,-4.51252809,0.87608165,-0.01029539,0.9249278604682523,-3.9743209278715654
54.13402462,0.65284634,0.66027856,0.60747802,0.60747802,1.3131249,-0.00743221,1.21495605,0.0,0.95279103,8.00439714,-0.07875847,-4.51252809,0.87608165,-0.01029539,4.478596270759859,-3.525794135188821
