theta_true[deg],theta_hat[deg]
-6.584632646190638,-10.053169370980491
-6.616407121439524,-10.252017901562006
-6.671747950051938,-10.443986866808753
-6.830067195251882,-10.596122263151276
-6.8238684101438665,-10.650031662019671
-6.771261946913252,-10.552505835414994
-6.63130066846238,-10.265576778758955
-6.462073288395541,-9.766559000779328
-6.067565688676936,-9.045533889792093
-5.440465835280504,-8.103611232450888
-4.5845629234180585,-6.952278351459983
-3.587115572670575,-5.614945361868061
-2.3274321520856165,-4.122600617759537
-0.7925294160007528,-2.51648152388362
0.849555482741486,-0.8511881175096466
2.491659586935345,0.8061495039496182
4.160834874518647,2.3982073737630953
5.785617704264994,3.8782109192769134
7.309601518677033,5.214916333473845
8.67667432363727,6.399144921924675
10.07305205926399,7.454647083876504
11.23989624549101,8.398181189858533
12.257058886807135,9.242760020890824
13.073377203815788,9.99925056598217
13.869845591951641,10.677171781215453
14.542329670496791,11.28509154403569
15.09036840653394,11.830825411789071
15.515462192169684,12.321541567934815
15.968388040249897,12.76657078210242
16.36621874643654,13.171063619547507
16.60424440796728,13.539688619460716
16.75388289728336,13.876610174633182
16.9100224090233,14.185507188225468
17.02307134728714,14.469610687768576
17.10063094179812,14.73174851858624
17.14732304047559,14.974390857307693
17.21072387135643,15.199693429220527
17.26405214574505,15.40953704375482
17.309604197677672,15.605562992347071
17.32621380970212,15.789204333544543
17.348979377445247,15.97160222240694
17.366686170893246,16.16230033170141
17.37995999486055,16.368569065705746
17.398239083041844,16.575251888489333
17.414817537339783,16.74698207796769
17.4222250332123,16.850383991902845
17.40978617772464,16.86127191287681
17.399272609637528,16.76544160566039
17.297899441757515,16.557161867852233
17.153192452026897,16.237290659891983
16.95955125182158,15.811756901782044
16.738113947489417,15.29054077347412
16.440341716626676,14.68707398926161
16.070911877930115,14.016409542409058
15.641175044894393,13.298540645694668
15.176049915520268,12.558930821073478
14.670542172117132,11.829058619251661
14.14148999613586,11.152926928797473
13.627724871060913,10.558420180352385
13.155172148844176,10.044917924466517
12.716338462412919,9.598886395010886
12.328990749354201,9.210963656179757
11.997262119662315,8.874005740363174
11.728602117355251,8.582115674728474
11.46573316033787,8.330136258442149
11.291846823582077,8.113373487885962
11.17275079947824,7.927439347195044
11.104819035189108,7.768158989860215
11.033680996865598,7.631514810678561
10.982243849052155,7.513613820309132
10.947242092669708,7.4123307162756
10.925459775293778,7.325760409086681
10.893517147776596,7.252194274106157
10.865153905028283,7.190104268553225
10.853229069102305,7.1381271583908275
10.847512427444606,7.0950492840647685
10.838624759691704,7.059792118986931
10.832193844878784,7.0313987614842945
10.827884112166531,7.009021426632441
10.826598512411383,6.991909955129924
10.831011278553847,6.979401323729459
10.86911275768327,6.986489936250561
10.981084011618861,7.051357366548857
11.195150862154309,7.181488372712057
11.470761227830922,7.352074973955006
11.677966496999165,7.504677951509923
11.608267934360367,7.533922593498426
11.282363629341834,7.295410304302341
10.192307273920726,6.6469056692797235
8.350285389462066,5.480252335484146
5.795548530661821,3.7433469724408646
2.7043621260239012,1.4453324442574649
-1.0530998104538658,-1.352883697668559
-5.16007607728427,-4.551538466052107
-9.445961928610592,-8.013699287549432
-13.678754623478001,-11.581297358642917
-17.73293245962349,-15.078911565842688
-21.389596338769106,-18.327744859440177
-24.472022896399334,-21.147580483095084
-26.87713923248503,-23.486992386851846
-28.65629698285359,-25.370871887441588
-29.925895601870916,-26.863833538907627
-30.797160960077843,-28.044342511546834
-31.33556223624472,-28.985932430073387
-31.95814855272555,-29.74297376507735
-32.432090540027545,-30.356320859093913
-32.788934522095765,-30.857072443627256
-33.04019416891886,-31.269277779721303
-33.3676617088912,-31.611869386449072
-33.530198425587116,-31.90002082476572
-33.633802972558485,-32.148704236345154
-33.683663910516465,-32.36257846340797
-33.76178614774389,-32.54720634595489
-33.819078237144325,-32.707567779138316
-33.860412126300766,-32.847823847050876
-33.88643843583695,-32.97138734724487
-33.924071026359044,-33.08104634596586
-33.9581624476218,-33.17907942892836
-33.97550252431954,-33.267351719050765
-33.986817931450595,-33.347392680467436
-34.00205079138961,-33.42045883956072
-34.015345441101275,-33.477572611440536
-34.031281138869105,-33.54874059845901
-34.12958883066052,-33.659142639310055
-34.26292389962657,-33.80615228546075
-34.39625834190262,-33.96118181753123
-34.47208252049934,-34.075169246044524
-34.41210973166872,-34.05732133776291
-34.143599067548315,-33.808083084004636
-33.609580186238134,-33.2617299436168
-32.77423054793512,-32.38347735377907
-31.723746910962305,-31.166890514973993
-30.271667233955018,-29.631691226158893
-28.4639177187005,-27.822148181732842
-26.36339769015486,-25.805580319577114
-24.09293865394297,-23.67034715776257
-21.64501010336157,-21.522556716282423
-19.207850539991647,-19.480347719646392
-16.906094657366165,-17.663900143631952
-14.880889718130248,-16.13287326109767
-13.083505148102114,-14.89293218754164
-11.560089843128313,-13.917187258945862
-10.30463803727923,-13.156103960260179
-9.305450304432902,-12.552596776441181
-8.530840057175805,-12.064490465456934
-7.961689178971307,-11.664783820172566
-7.585772962366519,-11.333587345093825
-7.383727002375448,-11.055499224080528
-7.141780284493102,-10.818429809764062
-6.9615507614870475,-10.612898283489436
-6.829178566551327,-10.431518123669854
-6.740486086243413,-10.26858263346329
-6.613804420443619,-10.119720933011727
-6.5534087454794445,-9.981612612571404
-6.514604997583495,-9.851753919045983
-6.49613436848614,-9.728269134997014
-6.4645452766983595,-9.609760779423901
-6.440788942593111,-9.495192348761599
-6.42413226808654,-9.383797704768845
-6.414272754508479,-9.275011839115756
-6.397966595995742,-9.16841848682801
-6.380786557480383,-9.06371082250947
-6.36778756739422,-8.960662187365038
-6.352107095399791,-8.852106469676833
-6.332257409852449,-8.740979968886755
-6.315630635392202,-8.632152580584236
-6.30769677575829,-8.515855378415925
-6.298035642975455,-8.399916355642688
-6.317790270120575,-8.30489501671503
-6.373600352481137,-8.254189754977116
-6.467948974257027,-8.267481183870991
-6.602290049320716,-8.358025343731782
-6.774189842240205,-8.53252453014106
-6.981969849140231,-8.791762040234133
-7.2186915975784185,-9.130969461150801
-7.471023230255741,-9.538056136081728
-7.738614630553199,-9.998177534241503
-8.009058181831778,-10.489217600961425
-8.270184639156735,-10.981854417462053
-8.506791634698605,-11.439856060892964
-8.72241570527623,-11.84669914887579
-8.907005977760837,-12.18862925844649
-9.057937643049447,-12.457750058750445
-9.170794521418427,-12.670117003349851
-9.282734284524569,-12.839795655576427
-9.378529293890468,-12.975975320324249
-9.45758276476275,-13.08491033794423
-9.522494381620353,-13.171007222383565
-9.57605678708298,-13.2374390714089
-9.62081828420801,-13.28650367773053
-9.654998017648918,-13.319843385852192
-9.679769661047537,-13.338589705807774
-9.707714921618772,-13.346117374819414
-9.730780030958059,-13.344376636530907
-9.74905136057541,-13.334966174416078
-9.762090125236776,-13.3192202784445
-9.778136842570389,-13.298264447087714
-9.78831397340113,-13.27305368843474
-9.795993586694895,-13.244400790954952
-9.80061024826955,-13.21299834932881
-9.808355257117757,-13.179436588272093
-9.814616226522602,-13.144218146866589
-9.81785631523291,-13.107770531886327
-9.817936889794899,-13.068315566175553
-9.819776798266812,-13.040672127232785
-9.825563396029317,-13.04511071771881
-9.833185433828987,-13.071537399911058
-9.851953827205609,-13.091392203530884
-9.880414731447681,-13.075121461018828
-9.915544872922839,-12.998895049612962
-9.95169902268943,-12.846185884176364
-10.009945364423302,-12.607229688703399
-10.014780189982883,-12.277853526614088
-9.953366025788783,-11.858336472404762
-9.81811763300468,-11.352548418910409
-9.60324217463995,-10.767444938933291
-9.30847883916753,-10.11557801912775
-8.94365110213066,-9.408734403296982
-8.52408350287536,-8.662735945209057
-8.092342889822614,-7.899598846378424
-7.606526228899864,-7.160424158262171
-7.078178956836282,-6.474757872338561
-6.526276449954117,-5.83958970917661
-5.988169814706849,-5.246956942322297
-5.449442466217658,-4.691787005400679
-4.948905085213596,-4.170698466695235
-4.495845514087032,-3.681328247273193
-4.100425696353967,-3.221938063367907
-3.697001763378066,-2.791175522058171
-3.325437687368485,-2.387924265596689
-2.992530072220047,-2.0112074465491125
-2.705290807577883,-1.6601244630478582
-2.4691604045963316,-1.3338092479745425
-2.293579646943659,-1.0285717469969815
-2.182497779731346,-0.7427592711434586
-2.1275825869673257,-0.4748415482685871
-2.062734989835884,-0.22340822904715674
-2.013153462221251,0.012836357584332058
-1.9765262535931478,0.23507986550380675
-1.9512006949942418,0.44440921913023423
-1.9155592359438338,0.6418180584606545
-1.8981151151115994,0.8282140635518881
-1.8869436908260964,1.0044259966512996
-1.88159586365739,1.171210371568249
-1.873217084928586,1.3292577043617355
-1.867010951847611,1.482391318382453
-1.8615243362783895,1.6436449713996732
-1.8536489075904383,1.8080098393344495
-1.8430218585891014,1.9627389424428314
-1.82909516933255,2.093001740672216
-1.8136213259471863,2.1849558810750898
-1.805251935612373,2.227369774072236
-1.8152769561986903,2.2124194523085756
-1.8537048908741873,2.13600580759518
-1.924078243168635,1.99778906109806
-2.0209909096354193,1.801056505588512
-2.1572300904112893,1.5524945415299014
-2.3271976241363337,1.2619096675518775
-2.52338833539505,0.9429113520359345
-2.7371504360143493,0.6093999050046718
-2.9583133664490973,0.27822610953019083
-3.175087360905345,-0.031566416046596976
-3.377089282505039,-0.3046287273630461
-3.5535530315584416,-0.5481067709642209
-3.703271738733654,-0.7669410834607608
-3.819315724906584,-0.9647246348375096
-3.9044543833361143,-1.144186284427085
-3.9684369682591947,-1.3074676477657312
-4.01925989452014,-1.4562851912990034
-4.05841776222036,-1.5920281431314662
-4.086499394327861,-1.7158201760564957
-4.1056129267093615,-1.8285603392726069
-4.130303992343536,-1.9309518316856227
-4.151416383120596,-2.023523424594885
-4.168994495789087,-2.106646273908419
-4.182895126631799,-2.182457434935693
-4.193084539295564,-2.2516757204276328
-4.199345177556898,-2.3149485695029295
-4.20334077978373,-2.3728583076823497
-4.205311789965688,-2.4259282392905153
-4.208403308675103,-2.4746283901804436
-4.210767038821515,-2.519380820243482
-4.2125131898858,-2.5605644816897772
-4.21372055055448,-2.5985196297436755
-4.215419707383094,-2.633551808239316
-4.216251331503457,-2.6659354400104736
-4.216783913568441,-2.6959170546339255
-4.260010032497372,-2.736936651187536
-4.357806441156406,-2.831837318676865
-4.512764993714963,-3.0057400776900014
-4.6779754435394825,-3.220693654960498
-4.958132844183629,-3.383748656060484
-4.879665386435255,-3.3845246667570175
-4.383244098944758,-3.122237756237026
-3.441693954197398,-2.522170549370625
-2.052607086850146,-1.544761949319907
-0.2379552869720305,-0.18744803632195836
1.9497687163277515,1.5190034369425742
4.4357804109797065,3.5166955002126583
7.06589840922123,5.729357827407591
9.857039368995258,8.063861837461932
12.677633248756084,10.419281935307886
15.383231199836455,12.693437884141172
17.81958918905257,14.78540111988049
19.91187946570824,16.614150538802953
21.607482225616053,18.15955690454204
22.91945935503684,19.469699132256885
23.874806899241115,20.589438342295523
24.89500383021776,21.552595534715913
25.777392626676164,22.385566816911325
26.529662192335994,23.109763483448106
27.157383378463194,23.74279996232566
27.677552334702366,24.299213820258984
28.082313594059784,24.79098932556825
28.37583051176218,25.22797775299177
28.564677236274463,25.61824701991024
28.77590769812759,25.96426509348616
28.941018682744087,26.273916276443718
29.066037789757836,26.552927186253303
29.15862294163318,26.80581040028753
29.233737899492667,27.036264118151824
29.289410656301854,27.24737207647829
29.32761988854261,27.441725489686153
29.349309750296573,27.62151003847882
29.38126809903821,27.78857369784507
29.408352710881232,27.94448185320559
29.431073162095586,28.09056287557812
29.453933115211484,28.227946084384687
29.481134399499286,28.34640325971029
29.49546393017699,28.48613241021657
29.507938532729305,28.656462334881805
29.5346874468023,28.82444287487083
29.55597445644841,28.958216269076637
29.560173117338014,29.03434684519531
29.534684388284262,29.0369203671273
29.482599922682994,28.95592653241893
29.379423126177954,28.78625957649947
29.226121670812134,28.527459025048497
29.02402954087995,28.183989251605077
28.798114042894877,27.765766565947377
28.549444651607345,27.288591129918256
28.286800007508155,26.77632090028981
28.023066268298134,26.255909139855934
27.772259074012386,25.758591251591138
27.53931071998234,25.318498816458366
27.337243253585314,24.983200224924946
27.18487127674114,24.729742169580256
27.0860716027957,24.52478740822466
27.014018848751434,24.353639950896955
26.9685629055856,24.208691024385324
26.942056225082695,24.085115233261227
26.93092879364494,23.979450625656664
26.91176785836474,23.8890728156634
26.899162379737348,23.8119719094178
26.890850739658845,23.746639759303125
26.8960160722189,23.692001996603462
26.896722298971834,23.647371973689864
26.895818219901223,23.612676788721792
26.892682236293616,23.585748183621423
26.889204761418902,23.5651362987923
26.883065164565057,23.549756973985883
26.8761531034364,23.53874437671441
26.868613712225958,23.53138327968229
26.860812358736656,23.5270733870497
26.85276904668783,23.525307339885718
26.844772843624714,23.52565516036741
26.837407771840226,23.527752183436338
26.83000193993382,23.53128919861449
26.82613466282968,23.536004189482288
26.84211903945071,23.544587571410762
26.898579911731495,23.582813393975854
27.135429099592024,23.665675829132287
27.33808719706561,23.78507978598171
27.239015947311714,23.9085712561449
27.085604944339355,23.981571922695014
