t[s],p1_cmd[MPa],p2_cmd[MPa],p1_meas[MPa],p2_meas[MPa],p_sum_cmd[MPa],p_diff_cmd[MPa],p_sum_meas[MPa],p_diff_meas[MPa],dp_sum_dt[MPa/s],dp_diff_dt[MPa/s],theta[rad],theta[deg],z[m],dz[m],dp1_cmd_dt[MPa/s],dp2_cmd_dt[MPa/s]
9.85394573,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.5184855,29.70703112,0.88664049,0.00476837,0.0,0.0
9.85918307,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.5184855,29.70703112,0.88662094,0.00474882,0.0,0.0
9.86394858,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.5184855,29.70703112,0.88662094,0.00474882,0.0,0.0
9.86904645,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.5184855,29.70703112,0.88660955,0.00473744,0.0,0.0
9.8737905,0.0,0.69999999,0.0,0.64046919,0.69999999,-0.69999999,0.64046919,-0.64046919,0.0,0.0,0.5184855,29.70703114,0.88660955,0.00473744,0.0,0.0
9.87961817,0.0,0.69999999,0.0,0.64046919,0.69999999,-0.69999999,0.64046919,-0.64046919,0.0,0.0,0.5184855,29.70703114,0.88663268,0.00476056,0.0,0.0
9.88369489,0.0,0.69999999,0.0,0.64046919,0.69999999,-0.69999999,0.64046919,-0.64046919,0.0,0.0,0.5184855,29.70703114,0.88663268,0.00476056,0.0,0.0
9.8892839,0.0,0.69999999,0.0,0.64046919,0.69999999,-0.69999999,0.64046919,-0.64046919,0.0,0.0,0.5184855,29.70703114,0.88663763,0.00476551,0.0,0.0
9.89392138,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.5184855,29.70703117,0.88663763,0.00476551,0.0,0.0
9.89889884,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.5184855,29.70703117,0.88664222,0.0047701,0.0,0.0
9.90386009,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.5184855,29.70703117,0.88664222,0.0047701,0.0,0.0
9.90874815,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.5184855,29.70703117,0.88663417,0.00476205,0.0,0.0
9.91385317,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703118,0.88663417,0.00476205,0.0,0.0
9.91888118,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703118,0.88664109,0.00476897,0.0,0.0
9.92380285,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703118,0.88664109,0.00476897,0.0,0.0
9.92875385,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703118,0.8866452,0.00477308,0.0,0.0
9.93384123,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703118,0.8866452,0.00477308,0.0,0.0
9.93881941,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703118,0.88664991,0.00477779,0.0,0.0
9.94382715,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703118,0.88664991,0.00477779,0.0,0.0
9.94878626,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703118,0.88664043,0.00476831,0.0,0.0
9.95381594,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.7070312,0.88664043,0.00476831,0.0,0.0
9.95891881,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.7070312,0.88665205,0.00477993,0.0,0.0
9.96370149,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.7070312,0.88665205,0.00477993,0.0,0.0
9.96879292,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.7070312,0.88666338,0.00479126,0.0,0.0
9.97404933,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703121,0.88666338,0.00479126,0.0,0.0
9.97869825,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703121,0.88662869,0.00475657,0.0,0.0
9.98390341,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703121,0.88662869,0.00475657,0.0,0.0
9.98904133,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703121,0.8866331,0.00476098,0.0,0.0
9.99389029,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703122,0.8866331,0.00476098,0.0,0.0
9.99881339,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703122,0.8866446,0.00477248,0.0,0.0
10.0036552,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703122,0.8866446,0.00477248,0.0,0.0
10.00880599,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703122,0.88665104,0.00477892,0.0,0.0
10.01369143,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703122,0.88665104,0.00477892,0.0,0.0
10.01847386,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703122,0.88665128,0.00477916,0.0,0.0
10.0237596,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703122,0.88665128,0.00477916,0.0,0.0
10.02860498,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703122,0.88663381,0.0047617,0.0,0.0
10.0338788,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703123,0.88663381,0.0047617,0.0,0.0
10.03892016,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703123,0.88663572,0.0047636,0.0,0.0
10.04370117,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703123,0.88663572,0.0047636,0.0,0.0
10.04869151,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703123,0.88663948,0.00476736,0.0,0.0
10.05365801,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703123,0.88663948,0.00476736,0.0,0.0
10.05887389,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703123,0.88664508,0.00477296,0.0,0.0
10.06399107,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703123,0.88664508,0.00477296,0.0,0.0
10.06871486,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703123,0.88664526,0.00477314,0.0,0.0
10.07371378,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703124,0.88664526,0.00477314,0.0,0.0
10.07873321,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703124,0.88664579,0.00477368,0.0,0.0
10.08368611,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703124,0.88665783,0.00478572,0.0,0.0
10.08887005,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703124,0.88665783,0.00478572,0.0,0.0
10.09372759,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88664389,0.00477177,0.0,0.0
10.09895611,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88664389,0.00477177,0.0,0.0
10.10387421,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88664824,0.00477612,0.0,0.0
10.10908103,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88664824,0.00477612,0.0,0.0
10.11418629,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88663608,0.00476396,0.0,0.0
10.11901283,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88663608,0.00476396,0.0,0.0
10.12378526,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88663608,0.00476396,0.0,0.0
10.12885499,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88665199,0.00477988,0.0,0.0
10.13370252,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703124,0.88665199,0.00477988,0.0,0.0
10.13898993,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703124,0.8866443,0.00477219,0.0,0.0
10.14385796,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703124,0.88665169,0.00477958,0.0,0.0
10.14874077,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703124,0.88665169,0.00477958,0.0,0.0
10.15380645,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88665169,0.00477958,0.0,0.0
10.15871429,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88661528,0.00474316,0.0,0.0
10.16383648,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88661528,0.00474316,0.0,0.0
10.16876841,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88663882,0.0047667,0.0,0.0
10.17383409,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88663882,0.0047667,0.0,0.0
10.17874575,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88666916,0.00479704,0.0,0.0
10.1838243,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88666916,0.00479704,0.0,0.0
10.18855262,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703124,0.88663518,0.00476307,0.0,0.0
10.19388127,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663518,0.00476307,0.0,0.0
10.19876409,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663882,0.0047667,0.0,0.0
10.20403647,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663882,0.0047667,0.0,0.0
10.20881152,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664836,0.00477624,0.0,0.0
10.21388459,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88664836,0.00477624,0.0,0.0
10.21896958,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88664889,0.00477678,0.0,0.0
10.22377777,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88663471,0.00476259,0.0,0.0
10.22902489,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88663471,0.00476259,0.0,0.0
10.23400068,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663471,0.00476259,0.0,0.0
10.23900843,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.8866325,0.00476038,0.0,0.0
10.24365497,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.8866325,0.00476038,0.0,0.0
10.24871397,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.8866455,0.00477338,0.0,0.0
10.25408745,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.8866455,0.00477338,0.0,0.0
10.25905776,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664305,0.00477093,0.0,0.0
10.26382565,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664305,0.00477093,0.0,0.0
10.26936746,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665366,0.00478154,0.0,0.0
10.27381396,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665366,0.00478154,0.0,0.0
10.27880144,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664675,0.00477463,0.0,0.0
10.28406143,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664448,0.00477237,0.0,0.0
10.28885913,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664448,0.00477237,0.0,0.0
10.29382896,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665527,0.00478315,0.0,0.0
10.29881644,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665527,0.00478315,0.0,0.0
10.30365467,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664412,0.00477201,0.0,0.0
10.30907702,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664412,0.00477201,0.0,0.0
10.31385565,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664412,0.00477201,0.0,0.0
10.31877828,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664198,0.00476986,0.0,0.0
10.32390404,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664198,0.00476986,0.0,0.0
10.32875419,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88666397,0.00479186,0.0,0.0
10.33394217,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665926,0.00478715,0.0,0.0
10.33865952,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665926,0.00478715,0.0,0.0
10.34373641,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665926,0.00478715,0.0,0.0
10.34880137,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664269,0.00477058,0.0,0.0
10.3538425,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664269,0.00477058,0.0,0.0
10.35913825,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663584,0.00476372,0.0,0.0
10.36435246,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664007,0.00476795,0.0,0.0
10.36893392,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664007,0.00476795,0.0,0.0
10.37389374,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88664007,0.00476795,0.0,0.0
10.3787787,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88664776,0.00477564,0.0,0.0
10.38361645,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88664776,0.00477564,0.0,0.0
10.38879323,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88665414,0.00478202,0.0,0.0
10.39356875,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665414,0.00478202,0.0,0.0
10.39880419,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663077,0.00475866,0.0,0.0
10.40364003,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665128,0.00477916,0.0,0.0
10.4087584,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665128,0.00477916,0.0,0.0
10.4138186,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665694,0.00478482,0.0,0.0
10.41886759,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665694,0.00478482,0.0,0.0
10.42366314,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665694,0.00478482,0.0,0.0
10.42898202,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664711,0.00477499,0.0,0.0
10.43383074,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664711,0.00477499,0.0,0.0
10.43908739,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664132,0.00476921,0.0,0.0
10.44377947,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664132,0.00476921,0.0,0.0
10.44883776,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665569,0.00478357,0.0,0.0
10.45384049,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88665569,0.00478357,0.0,0.0
10.4588058,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88665259,0.00478047,0.0,0.0
10.46411681,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88665259,0.00478047,0.0,0.0
10.46895456,0.0,0.69999999,0.0,0.6426686,0.69999999,-0.69999999,0.6426686,-0.6426686,0.0,0.0,0.51848551,29.70703125,0.88666034,0.00478822,0.0,0.0
10.47378731,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663214,0.00476003,0.0,0.0
10.47883606,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663214,0.00476003,0.0,0.0
10.48380995,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663214,0.00476003,0.0,0.0
10.4888072,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663775,0.00476563,0.0,0.0
10.49400234,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663775,0.00476563,0.0,0.0
10.49882174,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88666034,0.00478822,0.0,0.0
10.50390816,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663363,0.00476152,0.0,0.0
10.5088284,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88663363,0.00476152,0.0,0.0
10.51407242,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664049,0.00476837,0.0,0.0
10.51873159,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664049,0.00476837,0.0,0.0
10.52359796,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88664049,0.00476837,0.0,0.0
10.52895594,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665444,0.00478232,0.0,0.0
10.53397202,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.8866663,0.00479418,0.0,0.0
10.53882861,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.8866663,0.00479418,0.0,0.0
10.54394507,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665777,0.00478566,0.0,0.0
10.54871607,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665777,0.00478566,0.0,0.0
10.55395555,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88666689,0.00479478,0.0,0.0
10.55924344,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88666689,0.00479478,0.0,0.0
10.56384182,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88666689,0.00479478,0.0,0.0
10.56884313,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88666892,0.0047968,0.0,0.0
10.57358265,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88666892,0.0047968,0.0,0.0
10.57876849,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88666266,0.00479054,0.0,0.0
10.58384085,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665432,0.0047822,0.0,0.0
10.58864069,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665432,0.0047822,0.0,0.0
10.59380889,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665617,0.00478405,0.0,0.0
10.59877443,0.0,0.69999999,0.0,0.6415689,0.69999999,-0.69999999,0.6415689,-0.6415689,0.0,0.0,0.51848551,29.70703125,0.88665617,0.00478405,0.0,0.0
